time,open,high,low,close,TWAP,VWAP,Plot
1705881600,41580.32,41689.65,39431.58,39568.02,40229.75,40229.75,2.8986386170503495
1705968000,39568.02,40176.74,38555,39897.6,39543.113333333335,39543.113333333335,2.7413739014163734
1706054400,39897.59,40555,39484.19,40084.88,40041.35666666667,40041.35666666667,2.664489299587833
1706140800,40084.89,40300.24,39550,39961.09,39937.10999999999,39937.10999999999,2.6947487403142594
1706227200,39961.09,42246.82,39822.52,41823.51,41297.61666666667,41297.61666666667,3.0084298938716847
1706313600,41823.51,42200,41394.34,42120.63,41904.99,41904.99,3.3329629322878156
1706400000,42120.63,42842.68,41620.81,42031.06,42164.85,42164.85,3.313226872458519
1706486400,42031.05,43333,41804.88,43302.7,42813.526666666665,42813.526666666665,3.3929100220329307
1706572800,43302.71,43882.36,42683.99,42941.1,43169.15,43169.15,3.6421442224207894
1706659200,42941.1,43745.11,42276.84,42580,42867.316666666666,42867.316666666666,3.0812884861092416
1706745600,42580,43285.13,41884.28,43082.94,42750.78333333333,42750.78333333333,2.5446774324226342
1706832000,43082.95,43488,42546.79,43200,43078.263333333336,43078.263333333336,2.5277518546567683
1706918400,43199.99,43380.01,42880,43011.09,43090.36666666667,43090.36666666667,2.570833045393133
1707004800,43011.1,43119.04,42222,42582.88,42641.30666666667,42641.30666666667,2.6136288332252526
1707091200,42582.88,43569.76,42258.1,42708.7,42845.52,42845.52,2.6221538174098207
1707177600,42708.7,43399.98,42574,43098.95,43024.310000000005,43024.310000000005,2.641395589344475
1707264000,43098.96,44396.5,42788,44349.6,43844.700000000004,43844.700000000004,2.852525104789522
1707350400,44349.6,45614.3,44331.1,45288.65,45078.01666666666,45078.01666666666,3.280271140332782
1707436800,45288.66,48200,45242.12,47132.77,46858.29666666666,46858.29666666666,3.635928823616332
1707523200,47132.78,48170,46800,47751.09,47573.69666666666,47573.69666666666,3.866547148556822
1707609600,47751.08,48592.66,47557.16,48299.99,48149.93666666667,48149.936666666676,4.191873024549473
1707696000,48300,50334.82,47710.01,49917.27,49320.700000000004,49320.700000000004,4.3991523874844685
1707782400,49917.28,50368.61,48300.95,49699.59,49456.38333333333,49456.38333333333,4.4829781235247905
1707868800,49699.6,52043.71,49225.01,51795.17,51021.29666666667,51021.29666666666,4.728291208500364
1707955200,51795.17,52816.62,51314,51880,52003.54,52003.54,4.9144485915779335
1708041600,51880.01,52572.08,51566,52124.11,52087.39666666667,52087.39666666667,4.7147908124478475
1708128000,52124.1,52162.82,50625,51642.64,51476.82000000001,51476.820000000014,4.241018628342135
1708214400,51642.64,52377,51163.28,52137.67,51892.65,51892.65,4.0528814739557175
1708300800,52137.68,52488.77,51677,51774.73,51980.166666666664,51980.166666666664,3.965106797035581
1708387200,51774.74,52985,50760.37,52258.82,52001.39666666667,52001.39666666667,3.8895583797993876
1708473600,52258.82,52366.8,50625,51849.39,51613.73,51613.73,3.8395264313345887
1708560000,51849.38,52065.78,50940.78,51288.42,51431.659999999996,51431.659999999996,3.981562857408053
1708646400,51288.42,51548.54,50521,50744.15,50937.89666666667,50937.89666666667,3.619256839982481
1708732800,50744.15,51698,50585,51568.22,51283.74,51283.74,3.577768937307932
1708819200,51568.21,51958.55,51279.8,51752,51663.450000000004,51663.450000000004,3.800950129130514
