time,open,high,low,close,TWAP,VWAP,Plot
1704153600,3.616,3.92,3.51,3.575,3.668333333333333,3.668333333333333,2.844843517896768
1704240000,3.575,3.857,2.503,3.079,3.146333333333333,3.146333333333333,2.158726215015948
1704326400,3.079,3.249,2.987,3.202,3.1460000000000004,3.1460000000000004,1.927966360694676
1704412800,3.203,3.242,2.856,2.982,3.026666666666667,3.026666666666667,1.791614666775334
1704499200,2.982,2.984,2.636,2.778,2.7993333333333332,2.7993333333333332,1.3956469190740342
1704585600,2.777,2.852,2.59,2.63,2.6906666666666665,2.6906666666666665,1.2883723685679749
1704672000,2.631,2.877,2.403,2.815,2.698333333333333,2.698333333333333,1.3118355673496285
1704758400,2.816,2.836,2.371,2.503,2.57,2.57,1.2326234703765617
1704844800,2.503,2.83,2.398,2.75,2.659333333333333,2.659333333333333,1.2484504068014428
1704931200,2.751,2.942,2.58,2.775,2.7656666666666667,2.7656666666666667,1.6099328949868013
1705017600,2.775,3.188,2.682,2.846,2.9053333333333335,2.9053333333333335,1.869910077933994
1705104000,2.848,2.937,2.7,2.867,2.834666666666667,2.834666666666667,1.8190929953790318
1705190400,2.867,2.925,2.657,2.663,2.748333333333333,2.748333333333333,1.6657648330660866
1705276800,2.662,2.839,2.659,2.765,2.7543333333333333,2.7543333333333333,1.5496540894529658
1705363200,2.765,2.857,2.687,2.751,2.765,2.765,1.6562313890452114
1705449600,2.751,2.778,2.673,2.717,2.722666666666667,2.722666666666667,1.6759930630467172
1705536000,2.717,2.772,2.525,2.571,2.622666666666667,2.622666666666667,1.5855381172977858
1705622400,2.571,2.586,2.342,2.515,2.481,2.481,1.3255631630445635
1705708800,2.515,2.555,2.44,2.498,2.497666666666667,2.497666666666667,1.4040105246569967
1705795200,2.499,2.674,2.471,2.503,2.5493333333333332,2.5493333333333332,1.5814633645573408
1705881600,2.503,2.521,2.25,2.26,2.3436666666666666,2.3436666666666666,1.3410636985803046
1705968000,2.261,2.339,2.071,2.245,2.2183333333333333,2.2183333333333333,1.0886895272218589
1706054400,2.246,2.295,2.203,2.293,2.2636666666666665,2.2636666666666665,1.0339428516880522
1706140800,2.293,2.372,2.211,2.243,2.2753333333333337,2.2753333333333337,1.0127775691754877
1706227200,2.243,2.388,2.216,2.356,2.32,2.32,1.1830769613716692
1706313600,2.357,2.455,2.348,2.419,2.4073333333333333,2.4073333333333333,1.4916666996278283
1706400000,2.419,2.455,2.26,2.278,2.331,2.331,1.381039181596298
1706486400,2.278,2.4,2.266,2.377,2.3476666666666666,2.347666666666667,1.2363917978514338
1706572800,2.377,2.761,2.34,2.474,2.525,2.525,1.402952972298772
1706659200,2.474,2.534,2.264,2.296,2.3646666666666665,2.364666666666666,1.3029791040753564
1706745600,2.296,2.31,2.224,2.278,2.270666666666667,2.270666666666667,1.0019110986861124
1706832000,2.278,2.378,2.274,2.357,2.3363333333333336,2.3363333333333336,0.9793165116099829
1706918400,2.359,2.41,2.279,2.31,2.333,2.333,0.8940502690637311
1707004800,2.31,2.313,2.167,2.183,2.221,2.221,0.6645377554766924
1707091200,2.182,2.282,2.152,2.222,2.218666666666667,2.218666666666667,0.5828486407373178
1707177600,2.222,2.251,2.176,2.219,2.215333333333333,2.215333333333333,0.6880010154716091
1707264000,2.219,2.38,2.202,2.355,2.312333333333333,2.312333333333333,0.7607876592493181
1707350400,2.355,2.429,2.33,2.384,2.3810000000000002,2.3810000000000002,0.7350999214570068
1707436800,2.383,2.51,2.382,2.489,2.4603333333333333,2.4603333333333333,0.8737745184652322
1707523200,2.489,2.609,2.423,2.488,2.5066666666666664,2.5066666666666664,1.234859811826946
